timestamp,value,anomaly_score,raw_score,label
2017-07-31 13:14:19,518.918918919,0.0301029996659,1.0,0
2017-07-31 13:14:19,518.918918919,0.0301029996659,1.0,0
2017-07-31 13:14:19,518.918918919,0.0301029996659,1.0,0
2017-08-01 11:45:40,510.810810811,0.0301029996659,1.0,0
2017-08-01 11:45:40,510.810810811,0.0301029996659,1.0,0
2017-08-01 11:45:40,510.810810811,0.0301029996659,1.0,0
2017-08-01 11:45:40,510.810810811,0.0301029996659,1.0,0
2017-08-01 11:45:40,510.810810811,0.0301029996659,1.0,0
2017-08-02 10:17:01,502.702702703,1.0,1.0,0
2017-08-02 10:17:01,502.702702703,0.0301029996659,1.0,0
2017-08-02 10:17:01,502.702702703,0.0301029996659,1.0,0
2017-08-02 10:17:01,502.702702703,0.0301029996659,1.0,0
2017-08-02 10:17:01,502.702702703,0.0301029996659,0.25,0
2017-08-03 08:48:22,494.594594595,1.0,0.824999988079,0
2017-08-03 08:48:22,494.594594595,0.0301029996659,0.949999988079,0
2017-08-03 08:48:22,494.594594595,0.0301029996659,0.949999988079,0
2017-08-03 08:48:22,494.594594595,0.0301029996659,0.949999988079,0
2017-08-03 08:48:22,494.594594595,0.0301029996659,0.324999988079,0
2017-08-03 08:48:22,494.594594595,0.0301029996659,0.649999976158,0
2017-08-03 08:48:22,494.594594595,0.0301029996659,0.300000011921,0
2017-08-03 08:48:22,494.594594595,0.0301029996659,0.649999976158,0
2017-08-03 08:48:22,494.594594595,0.0301029996659,0.0,0
2017-08-04 07:19:43,486.486486486,1.0,0.17499999702,0
2017-08-04 07:19:43,486.486486486,0.0301029996659,0.300000011921,0
2017-08-04 07:19:43,486.486486486,0.0301029996659,0.17499999702,0
2017-08-04 07:19:43,486.486486486,0.0301029996659,0.300000011921,0
2017-08-04 07:19:43,486.486486486,0.0301029996659,0.15000000596,0
2017-08-05 05:51:04,478.378378378,1.0,0.22499999404,0
2017-08-05 05:51:04,478.378378378,0.0301029996659,0.22499999404,0
2017-08-05 05:51:04,478.378378378,0.0301029996659,0.22499999404,0
2017-08-05 05:51:04,478.378378378,0.0301029996659,0.125,0
2017-08-05 05:51:04,478.378378378,0.0301029996659,0.125,0
2017-08-04 07:19:43,486.486486486,0.0301029996659,0.10000000149,0
2017-08-05 05:51:04,478.378378378,0.0301029996659,0.125,0
2017-08-06 04:22:25,470.27027027,1.0,0.300000011921,0
2017-08-06 04:22:25,470.27027027,0.0301029996659,0.27500000596,0
2017-08-06 04:22:25,470.27027027,0.0301029996659,0.20000000298,0
2017-08-06 04:22:25,470.27027027,0.0301029996659,0.20000000298,0
2017-08-06 04:22:25,470.27027027,0.0301029996659,0.20000000298,0
2017-08-07 02:53:46,462.162162162,1.0,0.324999988079,0
2017-08-07 02:53:46,462.162162162,0.0301029996659,0.524999976158,0
2017-08-07 02:53:46,462.162162162,0.0301029996659,0.425000011921,0
2017-08-07 02:53:46,462.162162162,0.0301029996659,0.324999988079,0
2017-08-07 02:53:46,462.162162162,0.0301029996659,0.22499999404,0
2017-08-06 04:22:25,470.27027027,0.0301029996659,0.15000000596,0
2017-08-06 04:22:25,470.27027027,0.0301029996659,0.125,0
2017-08-07 02:53:46,462.162162162,0.0301029996659,0.20000000298,0
2017-08-08 01:25:07,454.054054054,1.0,0.25,0
2017-08-08 01:25:07,454.054054054,0.0301029996659,0.27500000596,0
2017-08-08 01:25:07,454.054054054,0.0301029996659,0.20000000298,0
2017-08-08 01:25:07,454.054054054,0.0301029996659,0.17499999702,0
2017-08-08 01:25:07,454.054054054,0.0301029996659,0.17499999702,0
